P1	P2	chr	d_stat	z_score	admix_f	f_ci_lower	f_ci_upper
HSOK	javanicus	1	-0.810952632926685	-79.8769239103503	-0.421678654854043	-0.45852775778776	-0.384829551920325
HSOK	javanicus	2	-0.851983088863904	-94.7003581644755	-0.578835916083261	-0.691341859928311	-0.466329972238212
HSOK	javanicus	3	-0.840877158489068	-89.9027158843059	-0.613035006606334	-0.687407221896348	-0.53866279131632
HSOK	javanicus	4	-0.791071880790338	-49.4318318551035	-0.35625567598559	-0.431881017074908	-0.280630334896273
HSOK	javanicus	5	-0.855930520753067	-72.1963568811195	-0.62671920742258	-0.67576994030947	-0.57766847453569
HSOK	javanicus	6	-0.869508100279891	-84.427774969441	-0.604648660141062	-0.656504442826557	-0.552792877455567
HSOK	javanicus	7	-0.81750598420239	-41.0967336430816	-0.551795422071681	-0.632870034668193	-0.47072080947517
HSOK	javanicus	8	-0.757949365847434	-18.1923903144925	-0.467111113433403	-0.608907875455924	-0.325314351410881
HSOK	javanicus	9	-0.823817453177499	-62.1073559821085	-0.562481860721661	-0.6328208513327	-0.492142870110623
HSOK	javanicus	10	-0.819456947277351	-61.4596881355332	-0.409968255251174	-0.451596352642561	-0.368340157859787
HSOK	javanicus	11	-0.835435715992852	-50.3692144813809	-0.723903979837523	-0.877416260286842	-0.570391699388204
HSOK	javanicus	12	-0.851124279967791	-85.4794539437792	-0.649119079659527	-0.727779313128621	-0.570458846190432
HSOK	javanicus	13	-0.833569609940964	-53.895983677589	-0.574712823579839	-0.673157098815658	-0.476268548344019
HSOK	javanicus	14	-0.857473200599438	-79.3347995448605	-0.519085830544611	-0.630432581352259	-0.407739079736963
HSOK	javanicus	15	-0.793153374055473	-46.3226567014586	-0.419359753679944	-0.513714234194355	-0.325005273165533
HSOK	javanicus	16	-0.785797338813215	-24.1258272541019	-0.45115247752717	-0.533700233988869	-0.368604721065472
HSOK	javanicus	17	-0.854153273689019	-47.3092165493523	-0.551584676011261	-0.66984137351279	-0.433327978509733
HSOK	javanicus	18	-0.839377643339288	-53.0614887177969	-0.593026924850785	-0.812208888630458	-0.373844961071113
HSOK	javanicus	19	-0.831526248242145	-39.79824736674	-0.541525663106995	-0.728374414308889	-0.354676911905102
HSOK	javanicus	20	-0.810260061396572	-49.5506880263622	-0.448328850405287	-0.532379243700357	-0.364278457110216
HSOK	javanicus	21	-0.819487402257784	-51.0344267231371	-0.396089945674683	-0.45051420013657	-0.341665691212797
HSOK	javanicus	22	-0.805869028396882	-32.4502452033244	-0.532912891814279	-0.624208831002482	-0.441616952626076
HSOK	javanicus	23	-0.8154846268497	-70.372138133597	-0.354242221153516	-0.428507538414399	-0.279976903892632
HSOK	javanicus	24	-0.799918880636589	-37.3635723825717	-0.444646942259019	-0.521654462706331	-0.367639421811708
HSOK	melastigma	all	-0.708394119238619	-75.7283887759688	-0.346339116965594	-0.367465233098301	-0.325213000832888
HSOK	melastigma	1	-0.740902329469077	-22.1487355633913	-0.347244676742745	-0.409301078745666	-0.285188274739823
HSOK	melastigma	2	-0.663866905029577	-10.7645971962705	-0.334150336703294	-0.458095012446187	-0.210205660960401
HSOK	melastigma	3	-0.795960712275828	-38.4745865727303	-0.519256363375492	-0.588782829553397	-0.449729897197587
HSOK	melastigma	4	-0.669762118508596	-17.6548684049811	-0.26799411023234	-0.330369363189223	-0.205618857275456
HSOK	melastigma	5	-0.802625414865856	-54.4072620041663	-0.513847434940214	-0.56572039022999	-0.461974479650437
HSOK	melastigma	6	-0.761053601906189	-18.2600504670625	-0.441250443899821	-0.540427670872677	-0.342073216926964
HSOK	melastigma	7	-0.74116400183842	-28.4652919412324	-0.463323418959235	-0.533602976025934	-0.393043861892537
HSOK	melastigma	8	-0.670088314490322	-12.3424582423933	-0.356040034401853	-0.50304261043903	-0.209037458364676
HSOK	melastigma	9	-0.724596767977811	-25.0203991829724	-0.4005835662838	-0.460869489544294	-0.340297643023307
HSOK	melastigma	10	-0.67368889521692	-13.3478452397584	-0.260362284510097	-0.338409737538047	-0.182314831482147
HSOK	melastigma	11	-0.764277100502451	-19.2788190847264	-0.500295004333616	-0.644978443215194	-0.355611565452038
HSOK	melastigma	12	-0.690691589725958	-13.84599457619	-0.352113148625097	-0.460619523846966	-0.243606773403228
HSOK	melastigma	13	-0.750531503482001	-26.1690955454506	-0.444928616211014	-0.533077048476052	-0.356780183945976
HSOK	melastigma	14	-0.704162893777794	-16.2737815657062	-0.353234960560676	-0.457307310130811	-0.24916261099054
HSOK	melastigma	15	-0.707175550550939	-14.973676386609	-0.334196185442768	-0.441759148110341	-0.226633222775195
HSOK	melastigma	16	-0.686127733197297	-21.2306076623498	-0.329527304139248	-0.389793803098264	-0.269260805180232
HSOK	melastigma	17	-0.622670309945838	-5.5811242801906	-0.263984324509124	-0.469353861285403	-0.0586147877328452
HSOK	melastigma	18	-0.637967933927925	-10.9109003313487	-0.341771282338289	-0.490665691319017	-0.192876873357561
HSOK	melastigma	19	-0.658139955937717	-12.4391843382492	-0.32957506397699	-0.451607388484429	-0.207542739469552
HSOK	melastigma	20	-0.681715709378412	-16.6718799539233	-0.301828231067297	-0.368831473462767	-0.234824988671827
HSOK	melastigma	21	-0.750467911556051	-25.7327750613876	-0.346376330251772	-0.412181388212606	-0.280571272290938
HSOK	melastigma	22	-0.675081751136074	-9.71011999207391	-0.329223469613542	-0.529442329931077	-0.129004609296008
HSOK	melastigma	23	-0.726621235433071	-14.5410576500823	-0.312556286114881	-0.399275444348845	-0.225837127880916
HSOK	melastigma	24	-0.684972523122192	-23.2002188782892	-0.330636464126636	-0.392177746715211	-0.26909518153806
javanicus	HdrR	all	0.955905877681145	458.043602832409	0.799330631757322	0.782845800223844	0.815815463290801
javanicus	HdrR	1	0.976831936198837	479.338257678452	0.884623452287688	0.85575766533781	0.913489239237566
javanicus	HdrR	2	0.972042319918832	148.05719292022	0.892776747897068	0.851450097257913	0.934103398536222
javanicus	HdrR	3	0.935637475507246	112.244401655911	0.732996448833807	0.653205879503006	0.812787018164608
javanicus	HdrR	4	0.96590965624292	136.445561282042	0.820438448460696	0.750861389638758	0.890015507282634
javanicus	HdrR	5	0.947242566609058	79.0831355620587	0.758776037122344	0.659541057090643	0.858011017154045
javanicus	HdrR	6	0.947880316563521	63.6604119390001	0.761392563119351	0.637939078938669	0.884846047300033
javanicus	HdrR	7	0.914920797515208	87.158079420506	0.649775907635159	0.570341383267011	0.729210432003308
javanicus	HdrR	8	0.893659575859713	37.4970498696631	0.663557772538956	0.545613102890032	0.781502442187881
javanicus	HdrR	9	0.934969356497121	99.7768393631573	0.754963940931922	0.675265687142289	0.834662194721556
javanicus	HdrR	10	0.975982197899031	231.004731960532	0.875171729883452	0.838253751892696	0.912089707874208
javanicus	HdrR	11	0.912437787593731	69.7719919292793	0.657878395643291	0.567954380147273	0.74780241113931
javanicus	HdrR	12	0.960777257490006	150.147838586865	0.848178428243871	0.783532334539075	0.912824521948668
javanicus	HdrR	13	0.920390526406316	74.3096624885513	0.65254856837738	0.561688653894952	0.743408482859808
javanicus	HdrR	14	0.965740609304438	129.334785253184	0.840075317343701	0.774374037583094	0.905776597104307
javanicus	HdrR	15	0.934104873086371	80.2011400058111	0.717366392542765	0.639686279419578	0.795046505665951
javanicus	HdrR	16	0.949008502772659	73.9403810846706	0.779167541179404	0.714755864011118	0.843579218347689
javanicus	HdrR	17	0.954104875508944	77.1600778859616	0.746216310132539	0.656846272943185	0.835586347321893
javanicus	HdrR	18	0.953394256897222	120.859057021073	0.83066145308194	0.772250306097709	0.889072600066171
javanicus	HdrR	19	0.954640576528428	164.240292759364	0.807334961519947	0.759608681269856	0.855061241770038
javanicus	HdrR	20	0.9517474474172	68.4751559941707	0.754457687248176	0.633650000500768	0.875265373995584
javanicus	HdrR	21	0.974907804161124	261.858223919989	0.884788647981268	0.848816449617421	0.920760846345115
javanicus	HdrR	22	0.912189254544238	48.0204239182312	0.626244006120131	0.528005511826559	0.724482500413704
javanicus	HdrR	23	0.979655024517511	291.496447367487	0.886225342248713	0.848705829440078	0.923744855057349
javanicus	HdrR	24	0.948994781856195	60.1147128838444	0.788784866131089	0.684417071872373	0.893152660389806
javanicus	HNI	all	0.775148266415765	114.035294690408	0.244085219217079	0.226591329418397	0.261579109015761
javanicus	HNI	1	0.669137569494323	30.469446506096	0.130862755365021	0.106866364330423	0.154859146399619
javanicus	HNI	2	0.757544212641884	22.3944036331992	0.222859328283966	0.143354148719342	0.30236450784859
javanicus	HNI	3	0.834737893089087	79.8108276220621	0.373919402347957	0.344261901924576	0.403576902771338
javanicus	HNI	4	0.687898580298038	20.8540042010686	0.155910539218988	0.11355841789061	0.198262660547365
javanicus	HNI	5	0.854741978811991	65.0692858673045	0.39033737515641	0.364104554986696	0.416570195326125
javanicus	HNI	6	0.86932196490914	86.7667882399252	0.387903194180244	0.371289904653646	0.404516483706843
javanicus	HNI	7	0.823118660698751	56.8465415625269	0.36448879653794	0.334064123349962	0.394913469725918
javanicus	HNI	8	0.766121636390051	20.2036761390497	0.284345473780823	0.163806120214206	0.404884827347441
javanicus	HNI	9	0.820897525082614	83.840836941199	0.363671906968767	0.340254853320541	0.387088960616994
javanicus	HNI	10	0.702889666319704	19.2014995416761	0.150076709357784	0.104391638597241	0.195761780118327
javanicus	HNI	11	0.848908608955646	60.1610466265369	0.432104610613054	0.393643812409459	0.470565408816649
javanicus	HNI	12	0.845840671946879	61.5065175954348	0.389484213689502	0.342657826700255	0.436310600678749
javanicus	HNI	13	0.824833727566228	46.4089789230058	0.366289959778284	0.327252150786315	0.405327768770254
javanicus	HNI	14	0.840848226242124	58.3393021943825	0.299610471671504	0.226245567649899	0.372975375693109
javanicus	HNI	15	0.759408496273039	26.3332375722788	0.240439489116977	0.168923586571727	0.311955391662226
javanicus	HNI	16	0.717634086512321	11.4257421800754	0.230368813799335	0.15150774596786	0.309229881630811
javanicus	HNI	17	0.805076369699641	18.0888487951262	0.280195631529219	0.130268395120645	0.430122867937792
javanicus	HNI	18	0.804412166583663	20.4387561390353	0.301289162426437	0.163668167366005	0.438910157486869
javanicus	HNI	19	0.805240255358629	19.1825715329873	0.287569932518453	0.162734975375339	0.412404889661568
javanicus	HNI	20	0.736029573061035	20.9691654683813	0.209218289695919	0.138865500191711	0.279571079200126
javanicus	HNI	21	0.698105961112009	17.9006758006148	0.148872872270941	0.099786796741199	0.197958947800684
javanicus	HNI	22	0.820363987284846	45.0641428191166	0.362327082405225	0.337911569487932	0.386742595322518
javanicus	HNI	23	0.616393211005089	19.5219546339269	0.0992918128412361	0.0736982370485543	0.124885388633918
javanicus	HNI	24	0.760879152127853	23.1761710864088	0.24788229359333	0.173810295853642	0.321954291333019
javanicus	HSOK	all	0.821183832187726	225.537164833407	0.323051171735879	0.313738150447752	0.332364193024007
javanicus	HSOK	1	0.810952632926685	79.8769239103503	0.296606165826788	0.278401771431247	0.314810560222328
javanicus	HSOK	2	0.851983088863904	94.7003581644755	0.366621958739844	0.321112828780609	0.412131088699079
javanicus	HSOK	3	0.840877158489068	89.9027158843059	0.380050652400966	0.351738808953285	0.408362495848648
javanicus	HSOK	4	0.791071880790338	49.4318318551035	0.262675896804413	0.222318096745002	0.303033696863824
javanicus	HSOK	5	0.855930520753067	72.1963568811195	0.385265757337169	0.366782011937524	0.403749502736814
javanicus	HSOK	6	0.869508100279891	84.427774969441	0.376810622262887	0.35668596032748	0.396935284198294
javanicus	HSOK	7	0.81750598420239	41.0967336430816	0.355585159115254	0.322032795370295	0.389137522860213
javanicus	HSOK	8	0.757949365847434	18.1923903144925	0.31838836824039	0.253497265587334	0.383279470893445
javanicus	HSOK	9	0.823817453177499	62.1073559821085	0.359992570065337	0.331355410439481	0.388629729691194
javanicus	HSOK	10	0.819456947277351	61.4596881355332	0.290764174104148	0.2698521313313	0.311676216876995
javanicus	HSOK	11	0.835435715992852	50.3692144813809	0.419921288136797	0.368389198131066	0.471453378142527
javanicus	HSOK	12	0.851124279967791	85.4794539437792	0.393615650722774	0.36446771030393	0.422763591141618
javanicus	HSOK	13	0.833569609940964	53.895983677589	0.364963576198819	0.325688491951166	0.404238660446473
javanicus	HSOK	14	0.857473200599438	79.3347995448605	0.341709349206761	0.293999896537503	0.389418801876019
javanicus	HSOK	15	0.793153374055473	46.3226567014586	0.29545698516016	0.249201442483475	0.341712527836845
javanicus	HSOK	16	0.785797338813215	24.1258272541019	0.310892538526313	0.271907996582962	0.349877080469664
javanicus	HSOK	17	0.854153273689019	47.3092165493523	0.355497630609016	0.307731953967304	0.403263307250728
javanicus	HSOK	18	0.839377643339288	53.0614887177969	0.37226421951803	0.286974259247693	0.457554179788367
javanicus	HSOK	19	0.831526248242145	39.79824736674	0.351292019372245	0.274857537635404	0.427726501109086
javanicus	HSOK	20	0.810260061396572	49.5506880263622	0.309549071179401	0.270022238570821	0.349075903787982
javanicus	HSOK	21	0.819487402257784	51.0344267231371	0.283713772813733	0.25583154611706	0.311595999510405
javanicus	HSOK	22	0.805869028396882	32.4502452033244	0.347647211175548	0.309266547314254	0.386027875036842
javanicus	HSOK	23	0.8154846268497	70.372138133597	0.261579661023845	0.221199552158475	0.301959769889215
javanicus	HSOK	24	0.799918880636589	37.3635723825717	0.30778934925354	0.270829521393361	0.344749177113718
javanicus	melastigma	all	-0.0171006989065289	-2.47222958865264	-0.000918775942125183	-0.00162822331603827	-0.000209328568212096
javanicus	melastigma	1	-0.00768985357513516	-0.387823935914686	-0.000412672539687392	-0.00244395900290157	0.00161861392352679
javanicus	melastigma	2	-0.0318012485309292	-0.915944874425796	-0.00166899948148868	-0.00510494357321881	0.00176694461024146
javanicus	melastigma	3	-0.0737776335982377	-1.69869742614994	-0.00397248943325944	-0.00816911873641017	0.000224139869891286
javanicus	melastigma	4	-0.0188465344961932	-0.741256716508287	-0.000976344672368508	-0.00369536304906894	0.00174267370433192
javanicus	melastigma	5	-0.00158397866756016	-0.0394630501565429	-0.000208586422010022	-0.004046804816713	0.00362963197269296
javanicus	melastigma	6	-0.0156414155955874	-0.359741210094193	-0.000863594443282225	-0.00477692900716578	0.00304974012060133
javanicus	melastigma	7	0.0135071443323439	0.38177292863094	0.000637776919952395	-0.00325127849936795	0.00452683233927274
javanicus	melastigma	8	0.00115398873778541	0.0238448096183743	4.26256734537398e-05	-0.00552966299403347	0.00561491434094095
javanicus	melastigma	9	-0.0508512126931484	-1.36457635475281	-0.0028347379613079	-0.00674465732617657	0.00107518140356077
javanicus	melastigma	10	0.00583560063024899	0.266646114173842	0.000184793758834774	-0.0017433470849672	0.00211293460263675
javanicus	melastigma	11	-0.080274561452589	-1.37803318137682	-0.00440767925588104	-0.0103824937339116	0.00156713522214948
javanicus	melastigma	12	-0.0948516638128669	-2.10700205480661	-0.00472084618443012	-0.00925752441550313	-0.000184167953357108
javanicus	melastigma	13	-0.00541142678133453	-0.134760457264469	-0.00022150325879736	-0.0043032048608065	0.00386019834321177
javanicus	melastigma	14	0.00966463366367254	0.232789811765108	0.00054112229127995	-0.00342229778653953	0.00450454236909943
javanicus	melastigma	15	-0.0437340155149294	-1.37605899130201	-0.00217472132663103	-0.00539405794933683	0.00104461529607478
javanicus	melastigma	16	-0.0591049570829884	-1.48370497293614	-0.00299389724642905	-0.00693288828612012	0.000945093793262024
javanicus	melastigma	17	-0.00386693769879337	-0.0701258852784468	-0.00042339189195297	-0.00602895989904536	0.00518217611513942
javanicus	melastigma	18	0.0148379772875252	0.404221573777166	0.000727315452800327	-0.00388959066687066	0.00534422157247131
javanicus	melastigma	19	-0.0105147450483002	-0.224057692423111	-0.000518365406756822	-0.00536910763654764	0.00433237682303399
javanicus	melastigma	20	0.0110037436446957	0.306296090183193	0.000678674858944132	-0.00307580368626187	0.00443315340415013
javanicus	melastigma	21	-0.0102936556929214	-0.425826898767977	-0.00054533736333348	-0.00294997377247197	0.00185929904580501
javanicus	melastigma	22	-0.035146567675234	-0.954221963042521	-0.00221552417991467	-0.00669571489243877	0.00226466653260944
javanicus	melastigma	23	0.0217696823791241	0.651210044679939	0.00101993846308712	-0.00250951236347136	0.00454938928964559
javanicus	melastigma	24	-0.0139356677143584	-0.418715375720518	-0.000667265331640591	-0.00438520895927121	0.00305067829599002
melastigma	HdrR	all	0.940306039824329	339.605922233014	0.776356068600754	0.759605725911914	0.793106411289594
melastigma	HdrR	1	0.969980970226467	202.20729633167	0.868907333001104	0.835895048120852	0.901919617881357
melastigma	HdrR	2	0.955704763614199	134.236340111071	0.882301508802382	0.843235748659515	0.92136726894525
melastigma	HdrR	3	0.9195474330625	70.1540864563089	0.702629650899551	0.613831410279111	0.791427891519992
melastigma	HdrR	4	0.966240252840849	194.984464286215	0.830496733564686	0.774686870648173	0.8863065964812
melastigma	HdrR	5	0.941563760610037	70.3230455014039	0.766404769738382	0.671881454374359	0.860928085102406
melastigma	HdrR	6	0.932543598128177	56.2179222278719	0.748541509512304	0.642188125332259	0.854894893692348
melastigma	HdrR	7	0.891778445836996	62.2876108113861	0.616746769570906	0.550254317434729	0.683239221707083
melastigma	HdrR	8	0.914437242789889	45.3324010167314	0.700890858282089	0.600458723602245	0.801322992961934
melastigma	HdrR	9	0.91406817336209	76.6134176432089	0.733156308529992	0.660982632072265	0.805329984987718
melastigma	HdrR	10	0.969422204325473	239.935442337761	0.879120552832674	0.843607057016998	0.91463404864835
melastigma	HdrR	11	0.889569394506408	51.4327217161266	0.649640501727848	0.575500476739365	0.723780526716332
melastigma	HdrR	12	0.915573824229611	49.2134156405964	0.740219770088255	0.62598893953424	0.85445060064227
melastigma	HdrR	13	0.893434472590044	53.4984094838859	0.636899502704496	0.549424388355785	0.724374617053207
melastigma	HdrR	14	0.933430490927522	57.8165919430396	0.782949072923102	0.700596970011706	0.865301175834497
melastigma	HdrR	15	0.938604037346454	95.2453325905795	0.726234915143834	0.656921879029218	0.79554795125845
melastigma	HdrR	16	0.916281872561253	45.7381569059807	0.718254982677951	0.627323847060731	0.809186118295171
melastigma	HdrR	17	0.952740591383942	80.1878803899429	0.790243150034998	0.702906563769097	0.877579736300899
melastigma	HdrR	18	0.924100203307128	68.0970617591949	0.79730255290742	0.733749218434856	0.860855887379984
melastigma	HdrR	19	0.920709944982677	66.1839469547241	0.737013318799441	0.663408312468043	0.81061832513084
melastigma	HdrR	20	0.903841342266106	33.1497597118936	0.669156320326741	0.548854843891244	0.789457796762238
melastigma	HdrR	21	0.967572190132711	131.493169000485	0.851525481782547	0.797524971926168	0.905525991638927
melastigma	HdrR	22	0.877623097524392	37.7318729420938	0.592932234647046	0.499901377600098	0.685963091693995
melastigma	HdrR	23	0.961378411512943	72.5001637206658	0.858532620529556	0.793041916308754	0.924023324750358
melastigma	HdrR	24	0.934194248236406	64.6081120363692	0.76787208716904	0.672126723190559	0.86361745114752
melastigma	HNI	all	0.653047845399895	50.9248678661954	0.193600698271482	0.177298407550277	0.209902988992687
melastigma	HNI	1	0.587042539152644	14.0547938856297	0.118613954419163	0.0944593247069282	0.142768584131398
melastigma	HNI	2	0.521807780933092	5.66599549208505	0.144536615181841	0.0703284971011858	0.218744733262496
melastigma	HNI	3	0.799496815854692	38.5970352850278	0.350620669282799	0.319350643323534	0.381890695242064
melastigma	HNI	4	0.508356818152367	7.58323235086285	0.104665217082157	0.0613625025515671	0.147967931612746
melastigma	HNI	5	0.810148236382798	61.5939014282711	0.343927660412462	0.321598705129638	0.366256615695287
melastigma	HNI	6	0.773979166634981	21.5469923956071	0.319253744694722	0.277439499366414	0.361067990023031
melastigma	HNI	7	0.756579981250292	32.2928570626384	0.330951923944098	0.297308434652073	0.364595413236123
melastigma	HNI	8	0.656572586857266	9.68640607307967	0.237945885156528	0.142577365918344	0.333314404394713
melastigma	HNI	9	0.751171875496274	31.7305814311767	0.313073622118376	0.28537476662583	0.340772477610921
melastigma	HNI	10	0.461375371202196	4.99496586655403	0.0857579222027695	0.0379111823340165	0.133604662071523
melastigma	HNI	11	0.760745287876345	15.6002295912957	0.342852263357037	0.259851679316405	0.425852847397669
melastigma	HNI	12	0.710271696304144	15.4630248413807	0.276693006160017	0.216068534586031	0.337317477734003
melastigma	HNI	13	0.766708939649578	32.6183027386223	0.326521972224699	0.289552371665979	0.36349157278342
melastigma	HNI	14	0.680352814009534	13.8824047917426	0.24166889009235	0.172208789353611	0.311128990831089
melastigma	HNI	15	0.67014232585003	9.50025586756736	0.202866677149655	0.111434223473986	0.294299130825323
melastigma	HNI	16	0.630929332809918	15.9697112333989	0.190219251461748	0.131504142855216	0.248934360068279
melastigma	HNI	17	0.463877148265291	2.72919310294705	0.111462365095961	-0.0114257316973379	0.234350461889259
melastigma	HNI	18	0.610087321260767	6.13780166635269	0.209056577578605	0.0842313068574294	0.33388184829978
melastigma	HNI	19	0.615482270453954	7.83784757039153	0.19006602095091	0.103139308580351	0.276992733321469
melastigma	HNI	20	0.612619793325635	15.4647212737291	0.17266502014363	0.129640838446123	0.215689201841138
melastigma	HNI	21	0.61894357657434	12.598975823769	0.136505983051218	0.0898448288436038	0.183167137258833
melastigma	HNI	22	0.684072050242728	10.4819926902752	0.2566568040927	0.155722612954229	0.35759099523117
melastigma	HNI	23	0.496518500457921	11.080576849514	0.0866676720899132	0.0647576847578956	0.108577659421931
melastigma	HNI	24	0.645886234858406	13.4483344566659	0.201434452860429	0.134352419482749	0.268516486238109
melastigma	HSOK	all	0.708394119238619	75.7283887759688	0.257245082313422	0.245600239273176	0.268889925353668
melastigma	HSOK	1	0.740902329469077	22.1487355633913	0.257744330140746	0.223845373305524	0.291643286975968
melastigma	HSOK	2	0.663866905029577	10.7645971962705	0.250459282968803	0.181297030870224	0.319621535067381
melastigma	HSOK	3	0.795960712275828	38.4745865727303	0.341783240730883	0.311804920792397	0.37176156066937
melastigma	HSOK	4	0.669762118508596	17.6548684049811	0.211352803668176	0.172615006926672	0.250090600409681
melastigma	HSOK	5	0.802625414865856	54.4072620041663	0.33943145331584	0.316852430765867	0.362010475865814
melastigma	HSOK	6	0.761053601906189	18.2600504670625	0.306158062790155	0.258231513666896	0.354084611913415
melastigma	HSOK	7	0.74116400183842	28.4652919412324	0.316624071586831	0.283752407271839	0.349495735901823
melastigma	HSOK	8	0.670088314490322	12.3424582423933	0.262558645297594	0.184408797367723	0.340708493227465
melastigma	HSOK	9	0.724596767977811	25.0203991829724	0.286011899558894	0.255359381377622	0.316664417740167
melastigma	HSOK	10	0.67368889521692	13.3478452397584	0.206577337095818	0.15814694591794	0.255007728273696
melastigma	HSOK	11	0.764277100502451	19.2788190847264	0.333464420589623	0.268960396828974	0.397968444350273
melastigma	HSOK	12	0.690691589725958	13.84599457619	0.260416925153893	0.201546423310429	0.319287426997358
melastigma	HSOK	13	0.750531503482001	26.1690955454506	0.307924288590626	0.265754320215766	0.350094256965485
melastigma	HSOK	14	0.704162893777794	16.2737815657062	0.261030028676116	0.205260584253421	0.316799473098811
melastigma	HSOK	15	0.707175550550939	14.973676386609	0.250485040422943	0.190411863828899	0.310558217016987
melastigma	HSOK	16	0.686127733197297	21.2306076623498	0.247852979862334	0.213793669078147	0.281912290646521
melastigma	HSOK	17	0.622670309945838	5.5811242801906	0.208850948061911	0.0868334332468328	0.330868462876988
melastigma	HSOK	18	0.637967933927925	10.9109003313487	0.254716498137215	0.171862739225028	0.337570257049401
melastigma	HSOK	19	0.658139955937717	12.4391843382492	0.247879997832672	0.18021506750367	0.315544928161673
melastigma	HSOK	20	0.681715709378412	16.6718799539233	0.231849505076292	0.192387556377594	0.271311453774989
melastigma	HSOK	21	0.750467911556051	25.7327750613876	0.257265611752845	0.221065453353314	0.293465770152375
melastigma	HSOK	22	0.675081751136074	9.71011999207391	0.2476810537428	0.14069542317017	0.354666684315429
melastigma	HSOK	23	0.726621235433071	14.5410576500823	0.238127910719955	0.187424678320533	0.288831143119377
melastigma	HSOK	24	0.684972523122192	23.2002188782892	0.248479936511923	0.213649949346593	0.283309923677252
melastigma	javanicus	all	0.0171006989065289	2.47222958865264	0.000917932567765427	0.000209786879286378	0.00162607825624448
melastigma	javanicus	1	0.00768985357513516	0.387823935914686	0.000412502311310956	-0.00161691269296928	0.00244191731559119
melastigma	javanicus	2	0.0318012485309292	0.915944874425796	0.00166621856357003	-0.00175864338807585	0.00509108051521592
melastigma	javanicus	3	0.0737776335982377	1.69869742614994	0.00395677120147177	-0.000205835861663011	0.00811937826460655
melastigma	javanicus	4	0.0188465344961932	0.741256716508287	0.000975392353240952	-0.00173733622558212	0.00368812093206402
melastigma	javanicus	5	0.00158397866756016	0.0394630501565429	0.000208542922787922	-0.00362802370820589	0.00404510955378173
melastigma	javanicus	6	0.0156414155955874	0.359741210094193	0.000862849291428757	-0.00304445046727365	0.00477014905013116
melastigma	javanicus	7	-0.0135071443323439	-0.38177292863094	-0.000638183938939335	-0.00453178661183902	0.00325541873396035
melastigma	javanicus	8	-0.00115398873778541	-0.0238448096183743	-4.26274904792291e-05	-0.00562440301794111	0.00553914803698265
melastigma	javanicus	9	0.0508512126931484	1.36457635475281	0.00282672493682331	-0.00106068731677046	0.00671413719041708
melastigma	javanicus	10	-0.00583560063024899	-0.266646114173842	-0.000184827913879717	-0.00211377435514181	0.00174411852738237
melastigma	javanicus	11	0.080274561452589	1.37803318137682	0.00438833687447162	-0.00153737177898539	0.0103140455279286
melastigma	javanicus	12	0.0948516638128669	2.10700205480661	0.00469866451199674	0.000204260170160499	0.00919306885383298
melastigma	javanicus	13	0.00541142678133453	0.134760457264469	0.000221454205969064	-0.0038586902956236	0.00430159870756173
melastigma	javanicus	14	-0.00966463366367254	-0.232789811765108	-0.000541415263147678	-0.00450789336351321	0.00342506283721786
melastigma	javanicus	15	0.0437340155149294	1.37605899130201	0.0021700021766187	-0.00103556539471071	0.0053755697479481
melastigma	javanicus	16	0.0591049570829884	1.48370497293614	0.0029849605811644	-0.000932848155203727	0.00690276931753253
melastigma	javanicus	17	0.00386693769879337	0.0701258852784468	0.000423212707124202	-0.0051692754536413	0.0060157008678897
melastigma	javanicus	18	-0.0148379772875252	-0.404221573777166	-0.000727844825589219	-0.00535237875394722	0.00389668910276878
melastigma	javanicus	19	0.0105147450483002	0.224057692423111	0.000518096843275917	-0.00433079823727345	0.00536699192382528
melastigma	javanicus	20	-0.0110037436446957	-0.306296090183193	-0.000679135771317935	-0.004440641551751	0.00308237000911513
melastigma	javanicus	21	0.0102936556929214	0.425826898767977	0.000545040132584665	-0.00185786701537017	0.0029479472805395
melastigma	javanicus	22	0.035146567675234	0.954221963042521	0.00221062648348774	-0.00225032288524119	0.00667157585221666
melastigma	javanicus	23	-0.0217696823791241	-0.651210044679939	-0.00102097979965482	-0.0045577818627399	0.00251582226343026
melastigma	javanicus	24	0.0139356677143584	0.418715375720518	0.000666820385514905	-0.00304403208746294	0.00437767285849275
